Passenger ID,Longest Run
11304,6
11309,6
11311,6
11316,6
11323,6
11331,6
11354,6
11361,6
11373,6
11379,6
11395,6
11398,6
11407,6
11417,6
11432,6
11435,6
11469,6
11527,6
11530,6
11535,6
11552,6
11554,6
11557,6
11562,6
11572,6
11583,6
11592,6
11615,6
11627,6
11676,6
11680,6
11683,6
11729,6
11730,6
11765,6
11787,6
11788,6
11794,6
11829,6
11837,6
11839,6
11846,6
11858,6
11863,6
11874,6
11881,6
11883,6
11884,6
11909,6
11910,6
11914,6
11919,6
11923,6
11926,6
11930,6
11939,6
11940,6
11965,6
11972,6
11973,6
11987,6
11993,6
12019,6
12021,6
12051,6
12052,6
12053,6
12057,6
12063,6
12064,6
12069,6
12070,6
12072,6
12073,6
12074,6
12083,6
12100,6
12105,6
12112,6
12119,6
12126,6
12135,6
12152,6
12157,6
12170,6
12184,6
12190,6
12192,6
12197,6
12200,6
12220,6
12230,6
12231,6
12262,6
12276,6
12311,6
12318,6
12328,6
12338,6
12340,6
12341,6
12374,6
12380,6
12400,6
12411,6
12428,6
12452,6
12473,6
12506,6
12514,6
12517,6
12520,6
12533,6
12539,6
12540,6
12542,6
12547,6
12558,6
12567,6
12594,6
12604,6
12614,6
12653,6
12669,6
12695,6
12704,6
12746,6
12747,6
12771,6
12775,6
12787,6
12794,6
12810,6
12813,6
12815,6
12883,6
12897,6
13041,6
13129,6
13163,6
13203,6
13217,6
13240,6
13249,6
13264,6
13277,6
13296,6
13336,6
13378,6
13391,6
13471,6
13472,6
13522,6
13525,6
13530,6
13540,6
13541,6
13553,6
13571,6
13579,6
13602,6
13607,6
13614,6
13618,6
13630,6
13654,6
13658,6
13680,6
13683,6
13685,6
13695,6
13791,6
13808,6
13830,6
13871,6
13874,6
13876,6
13896,6
13898,6
13899,6
13900,6
14008,6
14022,6
14023,6
14044,6
14059,6
14077,6
14092,6
14094,6
6212,6
6588,6
8293,6
9690,6
9759,6
9977,6
11001,6
11735,6
12031,6
12335,6
12351,6
12543,6
12727,6
13671,6
14039,6
14055,6
1,5
32,5
46,5
49,5
50,5
52,5
53,5
56,5
57,5
66,5
67,5
72,5
99,5
102,5
118,5
120,5
125,5
150,5
160,5
190,5
196,5
206,5
208,5
213,5
217,5
221,5
228,5
237,5
241,5
273,5
277,5
294,5
301,5
304,5
314,5
321,5
340,5
354,5
367,5
376,5
386,5
399,5
405,5
408,5
422,5
423,5
444,5
447,5
450,5
457,5
462,5
472,5
473,5
492,5
493,5
495,5
503,5
504,5
506,5
516,5
529,5
533,5
541,5
545,5
547,5
559,5
575,5
576,5
577,5
581,5
593,5
597,5
604,5
609,5
615,5
621,5
622,5
643,5
645,5
646,5
652,5
658,5
665,5
676,5
686,5
720,5
722,5
728,5
731,5
736,5
744,5
750,5
751,5
754,5
770,5
775,5
780,5
786,5
789,5
801,5
806,5
809,5
817,5
821,5
835,5
844,5
847,5
873,5
903,5
907,5
912,5
914,5
927,5
931,5
948,5
955,5
984,5
985,5
992,5
1006,5
1017,5
1031,5
1032,5
1033,5
1035,5
1038,5
1041,5
1043,5
1045,5
1059,5
1062,5
1063,5
1064,5
1065,5
1067,5
1068,5
1072,5
1077,5
1081,5
1088,5
1093,5
1103,5
1114,5
1119,5
1120,5
1121,5
1124,5
1125,5
1156,5
1164,5
1168,5
1180,5
1197,5
1200,5
1210,5
1212,5
1231,5
1255,5
1256,5
1258,5
1261,5
1262,5
1280,5
1282,5
1286,5
1292,5
1299,5
1305,5
1313,5
1339,5
1344,5
1346,5
1354,5
1358,5
1361,5
1372,5
1373,5
1379,5
1384,5
1387,5
1393,5
1397,5
1408,5
1416,5
1426,5
1429,5
1430,5
1435,5
1442,5
1455,5
1460,5
1488,5
1501,5
1502,5
1506,5
1508,5
1510,5
1522,5
1529,5
1536,5
1550,5
1551,5
1556,5
1557,5
1565,5
1567,5
1571,5
1574,5
1605,5
1606,5
1607,5
1630,5
1661,5
1665,5
1679,5
1686,5
1689,5
1694,5
1706,5
1714,5
1716,5
1717,5
1721,5
1732,5
1763,5
1764,5
1771,5
1786,5
1787,5
1792,5
1802,5
1803,5
1809,5
1810,5
1814,5
1821,5
1832,5
1840,5
1841,5
1864,5
1871,5
1876,5
1879,5
1891,5
1896,5
1902,5
1915,5
1919,5
1928,5
1944,5
1962,5
1964,5
1969,5
1970,5
1971,5
1989,5
1997,5
2003,5
2005,5
2021,5
2041,5
2051,5
2060,5
2062,5
2067,5
2072,5
2075,5
2076,5
2083,5
2093,5
2099,5
2100,5
2113,5
2133,5
2135,5
2142,5
2147,5
2172,5
2191,5
2193,5
2195,5
2222,5
2227,5
2229,5
2234,5
2255,5
2261,5
2266,5
2267,5
2271,5
2289,5
2291,5
2327,5
2328,5
2340,5
2342,5
2363,5
2376,5
2380,5
2383,5
2388,5
2389,5
2398,5
2402,5
2420,5
2428,5
2433,5
2436,5
2442,5
2456,5
2470,5
2477,5
2481,5
2504,5
2510,5
2520,5
2538,5
2542,5
2564,5
2582,5
2587,5
2589,5
2597,5
2598,5
2601,5
2602,5
2624,5
2636,5
2647,5
2695,5
2696,5
2704,5
2721,5
2723,5
2742,5
2750,5
2751,5
2755,5
2756,5
2791,5
2797,5
2798,5
2801,5
2807,5
2814,5
2821,5
2831,5
2835,5
2883,5
2897,5
2925,5
2933,5
2934,5
2953,5
2963,5
2984,5
2997,5
3017,5
3020,5
3022,5
3034,5
3047,5
3055,5
3084,5
3086,5
3096,5
3097,5
3127,5
3128,5
3129,5
3131,5
3132,5
3148,5
3155,5
3156,5
3168,5
3182,5
3185,5
3191,5
3192,5
3227,5
3247,5
3257,5
3264,5
3266,5
3287,5
3288,5
3306,5
3319,5
3336,5
3340,5
3341,5
3365,5
3373,5
3384,5
3388,5
3393,5
3408,5
3422,5
3429,5
3435,5
3439,5
3445,5
3482,5
3502,5
3509,5
3511,5
3514,5
3516,5
3528,5
3531,5
3538,5
3557,5
3580,5
3588,5
3594,5
3603,5
3611,5
3619,5
3620,5
3629,5
3639,5
3646,5
3654,5
3659,5
3660,5
3663,5
3669,5
3671,5
3675,5
3678,5
3699,5
3703,5
3705,5
3708,5
3728,5
3729,5
3763,5
3764,5
3771,5
3788,5
3800,5
3808,5
3809,5
3815,5
3818,5
3819,5
3822,5
3830,5
3857,5
3858,5
3866,5
3872,5
3874,5
3877,5
3881,5
3895,5
3904,5
3906,5
3909,5
3916,5
3917,5
3925,5
3932,5
3933,5
3936,5
3943,5
3954,5
3955,5
3967,5
3972,5
3975,5
3990,5
4014,5
4024,5
4026,5
4041,5
4043,5
4057,5
4073,5
4076,5
4079,5
4086,5
4101,5
4104,5
4105,5
4106,5
4117,5
4124,5
4127,5
4132,5
4142,5
4144,5
4167,5
4172,5
4175,5
4187,5
4189,5
4196,5
4201,5
4223,5
4229,5
4243,5
4254,5
4257,5
4262,5
4271,5
4274,5
4277,5
4284,5
4286,5
4295,5
4296,5
4303,5
4305,5
4320,5
4340,5
4345,5
4348,5
4354,5
4378,5
4383,5
4386,5
4403,5
4427,5
4429,5
4434,5
4447,5
4457,5
4465,5
4466,5
4470,5
4474,5
4493,5
4517,5
4522,5
4531,5
4535,5
4546,5
4559,5
4560,5
4566,5
4577,5
4591,5
4592,5
4598,5
4602,5
4604,5
4616,5
4617,5
4618,5
4629,5
4635,5
4636,5
4638,5
4642,5
4648,5
4649,5
4653,5
4658,5
4662,5
4669,5
4678,5
4684,5
4706,5
4721,5
4730,5
4747,5
4748,5
4760,5
4767,5
4777,5
4779,5
4782,5
4789,5
4801,5
4824,5
4825,5
4839,5
4844,5
4864,5
4868,5
4879,5
4882,5
4892,5
4898,5
4901,5
4907,5
4909,5
4915,5
4918,5
4920,5
4931,5
4934,5
4938,5
4939,5
4940,5
4948,5
4962,5
4970,5
4992,5
4995,5
4996,5
5001,5
5004,5
5013,5
5016,5
5020,5
5023,5
5034,5
5050,5
5065,5
5083,5
5086,5
5087,5
5098,5
5099,5
5104,5
5107,5
5117,5
5122,5
5132,5
5150,5
5152,5
5153,5
5155,5
5156,5
5169,5
5178,5
5181,5
5192,5
5215,5
5217,5
5220,5
5225,5
5230,5
5235,5
5239,5
5247,5
5261,5
5268,5
5270,5
5279,5
5280,5
5289,5
5292,5
5293,5
5297,5
5308,5
5319,5
5321,5
5350,5
5351,5
5379,5
5387,5
5394,5
5403,5
5445,5
5454,5
5492,5
5505,5
5515,5
5520,5
5534,5
5538,5
5552,5
5566,5
5568,5
5579,5
5585,5
5587,5
5597,5
5603,5
5611,5
5616,5
5619,5
5632,5
5637,5
5654,5
5656,5
5662,5
5664,5
5679,5
5685,5
5686,5
5703,5
5708,5
5712,5
5718,5
5726,5
5727,5
5729,5
5730,5
5736,5
5739,5
5745,5
5763,5
5772,5
5773,5
5780,5
5793,5
5808,5
5809,5
5814,5
5827,5
5829,5
5830,5
5838,5
5853,5
5854,5
5865,5
5881,5
5890,5
5892,5
5895,5
5899,5
5901,5
5902,5
5904,5
5907,5
5913,5
5914,5
5915,5
5916,5
5938,5
5945,5
5947,5
5949,5
5950,5
5951,5
5965,5
5967,5
5969,5
5971,5
5972,5
5985,5
5986,5
5987,5
5988,5
6016,5
6018,5
6021,5
6022,5
6023,5
6028,5
6035,5
6044,5
6048,5
6049,5
6051,5
6054,5
6068,5
6073,5
6075,5
6079,5
6082,5
6087,5
6090,5
6091,5
6106,5
6107,5
6109,5
6125,5
6129,5
6132,5
6137,5
6145,5
6149,5
6150,5
6153,5
6154,5
6155,5
6162,5
6175,5
6177,5
6187,5
6191,5
6199,5
6202,5
6213,5
6232,5
6239,5
6268,5
6277,5
6303,5
6305,5
6314,5
6321,5
6324,5
6328,5
6331,5
6346,5
6355,5
6361,5
6362,5
6366,5
6367,5
6371,5
6413,5
6416,5
6420,5
6422,5
6485,5
6488,5
6489,5
6493,5
6497,5
6516,5
6530,5
6534,5
6551,5
6552,5
6556,5
6566,5
6576,5
6595,5
6597,5
6599,5
6634,5
6656,5
6663,5
6664,5
6689,5
6730,5
6734,5
6741,5
6746,5
6757,5
6763,5
6776,5
6781,5
6786,5
6790,5
6796,5
6808,5
6817,5
6818,5
6822,5
6825,5
6830,5
6831,5
6838,5
6840,5
6841,5
6844,5
6845,5
6848,5
6850,5
6853,5
6854,5
6867,5
6868,5
6869,5
6872,5
6876,5
6884,5
6887,5
6891,5
6892,5
6894,5
6908,5
6922,5
6930,5
6968,5
6974,5
6977,5
6991,5
7002,5
7029,5
7030,5
7036,5
7062,5
7069,5
7083,5
7086,5
7093,5
7103,5
7105,5
7123,5
7127,5
7128,5
7140,5
7147,5
7159,5
7167,5
7168,5
7181,5
7184,5
7193,5
7197,5
7198,5
7218,5
7220,5
7242,5
7266,5
7278,5
7291,5
7308,5
7312,5
7333,5
7335,5
7358,5
7363,5
7366,5
7371,5
7389,5
7391,5
7396,5
7407,5
7410,5
7411,5
7428,5
7442,5
7449,5
7454,5
7462,5
7470,5
7488,5
7492,5
7496,5
7504,5
7512,5
7514,5
7521,5
7524,5
7531,5
7537,5
7548,5
7554,5
7561,5
7592,5
7609,5
7610,5
7630,5
7631,5
7637,5
7640,5
7647,5
7649,5
7655,5
7659,5
7665,5
7666,5
7673,5
7677,5
7696,5
7701,5
7723,5
7734,5
7755,5
7762,5
7763,5
7764,5
7767,5
7771,5
7778,5
7779,5
7787,5
7802,5
7816,5
7828,5
7848,5
7855,5
7865,5
7873,5
7885,5
7886,5
7887,5
7888,5
7892,5
7899,5
7914,5
7919,5
7946,5
7955,5
7962,5
7974,5
7976,5
7980,5
7995,5
8001,5
8009,5
8019,5
8029,5
8031,5
8033,5
8034,5
8054,5
8055,5
8083,5
8085,5
8108,5
8110,5
8111,5
8116,5
8120,5
8126,5
8136,5
8140,5
8143,5
8145,5
8164,5
8174,5
8175,5
8188,5
8203,5
8210,5
8220,5
8225,5
8228,5
8243,5
8265,5
8279,5
8282,5
8292,5
8296,5
8300,5
8312,5
8328,5
8329,5
8330,5
8338,5
8343,5
8359,5
8361,5
8362,5
8369,5
8370,5
8380,5
8400,5
8407,5
8410,5
8420,5
8429,5
8430,5
8437,5
8445,5
8464,5
8470,5
8475,5
8479,5
8490,5
8507,5
8509,5
8516,5
8525,5
8536,5
8571,5
8577,5
8588,5
8599,5
8631,5
8644,5
8693,5
8699,5
8703,5
8708,5
8710,5
8716,5
8727,5
8738,5
8762,5
8784,5
8785,5
8798,5
8803,5
8825,5
8827,5
8846,5
8855,5
8857,5
8860,5
8866,5
8874,5
8880,5
8884,5
8888,5
8889,5
8894,5
8898,5
8901,5
8903,5
8916,5
8917,5
8918,5
8922,5
8923,5
8924,5
8928,5
8931,5
8937,5
8946,5
8949,5
8962,5
8966,5
8968,5
8978,5
8992,5
9005,5
9009,5
9015,5
9016,5
9018,5
9019,5
9034,5
9036,5
9041,5
9046,5
9070,5
9073,5
9080,5
9096,5
9100,5
9112,5
9119,5
9128,5
9130,5
9132,5
9145,5
9148,5
9154,5
9156,5
9160,5
9171,5
9215,5
9221,5
9231,5
9234,5
9249,5
9275,5
9290,5
9292,5
9293,5
9303,5
9311,5
9315,5
9316,5
9319,5
9322,5
9329,5
9332,5
9333,5
9362,5
9368,5
9373,5
9374,5
9377,5
9384,5
9391,5
9393,5
9406,5
9408,5
9428,5
9431,5
9436,5
9438,5
9454,5
9455,5
9456,5
9459,5
9468,5
9474,5
9483,5
9489,5
9507,5
9508,5
9509,5
9511,5
9523,5
9544,5
9551,5
9561,5
9572,5
9577,5
9596,5
9604,5
9615,5
9616,5
9617,5
9630,5
9638,5
9651,5
9654,5
9671,5
9676,5
9710,5
9718,5
9748,5
9755,5
9758,5
9768,5
9782,5
9789,5
9801,5
9811,5
9819,5
9823,5
9827,5
9838,5
9846,5
9853,5
9854,5
9859,5
9863,5
9868,5
9870,5
9876,5
9879,5
9881,5
9890,5
9895,5
9910,5
9915,5
9918,5
9921,5
9928,5
9931,5
9939,5
9945,5
9950,5
9959,5
9966,5
9970,5
9990,5
9993,5
10000,5
10001,5
10012,5
10029,5
10032,5
10036,5
10050,5
10058,5
10073,5
10075,5
10076,5
10077,5
10080,5
10082,5
10093,5
10098,5
10099,5
10128,5
10143,5
10156,5
10162,5
10165,5
10167,5
10168,5
10175,5
10184,5
10194,5
10198,5
10205,5
10214,5
10216,5
10219,5
10224,5
10226,5
10231,5
10244,5
10250,5
10252,5
10253,5
10255,5
10274,5
10297,5
10313,5
10318,5
10320,5
10327,5
10338,5
10340,5
10346,5
10347,5
10364,5
10373,5
10396,5
10402,5
10413,5
10417,5
10421,5
10422,5
10423,5
10427,5
10428,5
10436,5
10437,5
10438,5
10441,5
10444,5
10450,5
10451,5
10453,5
10466,5
10468,5
10469,5
10471,5
10473,5
10475,5
10483,5
10485,5
10487,5
10506,5
10513,5
10514,5
10516,5
10521,5
10528,5
10529,5
10535,5
10536,5
10549,5
10553,5
10557,5
10562,5
10565,5
10568,5
10570,5
10584,5
10590,5
10601,5
10609,5
10615,5
10621,5
10624,5
10627,5
10630,5
10643,5
10645,5
10662,5
10668,5
10687,5
10691,5
10704,5
10712,5
10724,5
10726,5
10746,5
10751,5
10754,5
10766,5
10772,5
10774,5
10779,5
10818,5
10827,5
10841,5
10900,5
10914,5
10918,5
10926,5
10938,5
10955,5
10968,5
10971,5
10987,5
10992,5
10994,5
11012,5
11018,5
11019,5
11021,5
11022,5
11032,5
11033,5
11040,5
11042,5
11057,5
11064,5
11069,5
11070,5
11080,5
11081,5
11083,5
11086,5
11089,5
11093,5
11094,5
11102,5
11130,5
11155,5
11157,5
11189,5
11199,5
11205,5
11233,5
11249,5
11255,5
11256,5
11266,5
11269,5
11279,5
11291,5
11312,5
11334,5
11335,5
11350,5
11352,5
11362,5
11363,5
11381,5
11391,5
11394,5
11399,5
11403,5
11404,5
11408,5
11427,5
11442,5
11456,5
11474,5
11498,5
11509,5
11515,5
11519,5
11525,5
11529,5
11532,5
11534,5
11542,5
11544,5
11545,5
11546,5
11553,5
11561,5
11565,5
11567,5
11579,5
11588,5
11590,5
11597,5
11599,5
11607,5
11613,5
11629,5
11637,5
11662,5
11667,5
11675,5
11694,5
11709,5
11743,5
11750,5
11752,5
11758,5
11760,5
11766,5
11769,5
11779,5
11782,5
11783,5
11791,5
11793,5
11795,5
11806,5
11808,5
11817,5
11827,5
11832,5
11841,5
11843,5
11851,5
11853,5
11868,5
11878,5
11895,5
11900,5
11906,5
11958,5
11982,5
11986,5
11991,5
12000,5
12002,5
12010,5
12013,5
12018,5
12022,5
12035,5
12041,5
12058,5
12060,5
12061,5
12062,5
12071,5
12076,5
12078,5
12080,5
12095,5
12097,5
12098,5
12128,5
12137,5
12148,5
12149,5
12158,5
12162,5
12182,5
12185,5
12228,5
12229,5
12232,5
12243,5
12250,5
12297,5
12299,5
12305,5
12310,5
12316,5
12317,5
12350,5
12352,5
12361,5
12363,5
12372,5
12376,5
12377,5
12384,5
12401,5
12403,5
12404,5
12412,5
12424,5
12434,5
12436,5
12437,5
12443,5
12448,5
12476,5
12477,5
12482,5
12483,5
12493,5
12512,5
12515,5
12519,5
12526,5
12532,5
12569,5
12573,5
12576,5
12579,5
12581,5
12589,5
12590,5
12633,5
12641,5
12648,5
12667,5
12672,5
12697,5
12712,5
12764,5
12773,5
12780,5
12800,5
12806,5
12809,5
12811,5
12844,5
12850,5
12878,5
12881,5
12893,5
12899,5
10991,5
12193,5
13007,5
13093,5
13119,5
13121,5
13137,5
13160,5
13171,5
13195,5
13201,5
13219,5
13233,5
13238,5
13247,5
13253,5
13258,5
13265,5
13270,5
13314,5
13329,5
13372,5
13404,5
13405,5
13407,5
13416,5
13438,5
13442,5
13477,5
13487,5
13510,5
13514,5
13536,5
13542,5
13552,5
13556,5
13557,5
13560,5
13580,5
13592,5
13594,5
13606,5
13609,5
13613,5
13619,5
13621,5
13628,5
13637,5
13640,5
13643,5
13647,5
13663,5
13693,5
13694,5
13714,5
13734,5
13745,5
13776,5
13788,5
13817,5
13840,5
13843,5
13847,5
13853,5
13863,5
13868,5
13869,5
13870,5
13897,5
13948,5
13957,5
13989,5
14021,5
14069,5
14070,5
14071,5
14074,5
14078,5
14082,5
14087,5
14091,5
14093,5
14095,5
14100,5
14701,5
14703,5
14705,5
14718,5
14720,5
14726,5
14731,5
14733,5
14741,5
14746,5
14750,5
14768,5
14770,5
14771,5
14777,5
14781,5
14786,5
14797,5
15112,5
15113,5
15121,5
15122,5
15126,5
15135,5
15153,5
15158,5
15160,5
15186,5
15188,5
5932,5
5948,5
6076,5
6240,5
7785,5
8191,5
8285,5
8433,5
9657,5
9705,5
9727,5
10743,5
11737,5
11797,5
11813,5
12151,5
12160,5
12163,5
12164,5
12281,5
12537,5
12657,5
12785,5
12801,5
12868,5
7,4
13,4
16,4
19,4
37,4
38,4
63,4
68,4
69,4
73,4
74,4
76,4
78,4
84,4
88,4
93,4
101,4
105,4
108,4
133,4
143,4
144,4
152,4
156,4
159,4
162,4
164,4
168,4
176,4
193,4
209,4
227,4
236,4
251,4
279,4
317,4
322,4
323,4
325,4
329,4
336,4
346,4
359,4
397,4
404,4
417,4
436,4
445,4
454,4
458,4
463,4
464,4
466,4
470,4
476,4
488,4
491,4
509,4
514,4
518,4
520,4
527,4
530,4
542,4
550,4
555,4
563,4
566,4
567,4
573,4
579,4
583,4
591,4
596,4
598,4
616,4
623,4
641,4
654,4
655,4
656,4
671,4
673,4
705,4
709,4
723,4
737,4
747,4
748,4
759,4
762,4
764,4
765,4
766,4
785,4
787,4
788,4
790,4
793,4
818,4
819,4
823,4
832,4
837,4
838,4
845,4
849,4
850,4
862,4
872,4
879,4
881,4
884,4
895,4
929,4
971,4
982,4
990,4
1000,4
1007,4
1018,4
1022,4
1040,4
1047,4
1056,4
1060,4
1069,4
1090,4
1104,4
1109,4
1116,4
1131,4
1139,4
1140,4
1157,4
1165,4
1170,4
1174,4
1175,4
1179,4
1185,4
1199,4
1222,4
1226,4
1249,4
1274,4
1279,4
1284,4
1307,4
1318,4
1331,4
1355,4
1382,4
1402,4
1407,4
1412,4
1414,4
1415,4
1425,4
1440,4
1443,4
1448,4
1463,4
1483,4
1492,4
1494,4
1512,4
1513,4
1516,4
1533,4
1534,4
1541,4
1560,4
1585,4
1590,4
1595,4
1625,4
1634,4
1648,4
1663,4
1705,4
1707,4
1720,4
1743,4
1744,4
1748,4
1750,4
1760,4
1761,4
1765,4
1768,4
1776,4
1805,4
1807,4
1834,4
1835,4
1838,4
1843,4
1856,4
1857,4
1861,4
1873,4
1881,4
1894,4
1925,4
1937,4
1941,4
1943,4
1949,4
1953,4
1963,4
1973,4
1990,4
1991,4
2008,4
2015,4
2020,4
2027,4
2028,4
2045,4
2059,4
2066,4
2081,4
2089,4
2096,4
2103,4
2114,4
2118,4
2120,4
2126,4
2129,4
2132,4
2140,4
2141,4
2144,4
2163,4
2179,4
2188,4
2189,4
2198,4
2203,4
2209,4
2220,4
2225,4
2232,4
2242,4
2252,4
2253,4
2287,4
2293,4
2298,4
2318,4
2324,4
2332,4
2343,4
2349,4
2351,4
2360,4
2371,4
2377,4
2385,4
2396,4
2397,4
2404,4
2406,4
2409,4
2413,4
2416,4
2419,4
2421,4
2424,4
2429,4
2434,4
2449,4
2461,4
2474,4
2483,4
2493,4
2494,4
2535,4
2541,4
2553,4
2566,4
2603,4
2609,4
2621,4
2643,4
2654,4
2664,4
2668,4
2679,4
2698,4
2711,4
2724,4
2730,4
2744,4
2764,4
2770,4
2782,4
2794,4
2796,4
2799,4
2808,4
2810,4
2812,4
2820,4
2826,4
2827,4
2832,4
2833,4
2836,4
2846,4
2854,4
2863,4
2865,4
2872,4
2885,4
2891,4
2896,4
2908,4
2916,4
2923,4
2940,4
2949,4
2955,4
2956,4
2957,4
2962,4
2966,4
2981,4
3026,4
3031,4
3037,4
3042,4
3053,4
3058,4
3060,4
3063,4
3074,4
3095,4
3121,4
3136,4
3139,4
3150,4
3158,4
3179,4
3190,4
3196,4
3200,4
3202,4
3210,4
3221,4
3222,4
3225,4
3231,4
3235,4
3237,4
3258,4
3280,4
3281,4
3318,4
3351,4
3354,4
3411,4
3416,4
3423,4
3425,4
3428,4
3430,4
3432,4
3433,4
3437,4
3441,4
3446,4
3447,4
3449,4
3452,4
3479,4
3487,4
3495,4
3500,4
3504,4
3510,4
3520,4
3524,4
3540,4
3543,4
3550,4
3555,4
3556,4
3567,4
3570,4
3584,4
3598,4
3601,4
3606,4
3614,4
3623,4
3633,4
3655,4
3661,4
3664,4
3668,4
3682,4
3696,4
3711,4
3718,4
3732,4
3765,4
3766,4
3783,4
3796,4
3799,4
3811,4
3821,4
3824,4
3828,4
3836,4
3846,4
3853,4
3856,4
3863,4
3865,4
3897,4
3900,4
3922,4
3946,4
3952,4
3981,4
3986,4
3988,4
4015,4
4050,4
4078,4
4126,4
4128,4
4133,4
4134,4
4160,4
4163,4
4169,4
4183,4
4185,4
4192,4
4197,4
4208,4
4217,4
4219,4
4224,4
4228,4
4240,4
4245,4
4248,4
4259,4
4273,4
4297,4
4312,4
4314,4
4347,4
4352,4
4367,4
4392,4
4405,4
4408,4
4411,4
4419,4
4425,4
4428,4
4432,4
4442,4
4443,4
4446,4
4448,4
4452,4
4455,4
4472,4
4480,4
4487,4
4491,4
4495,4
4498,4
4499,4
4504,4
4510,4
4518,4
4521,4
4528,4
4571,4
4578,4
4582,4
4585,4
4588,4
4595,4
4599,4
4605,4
4608,4
4615,4
4619,4
4633,4
4637,4
4639,4
4652,4
4654,4
4680,4
4698,4
4699,4
4703,4
4719,4
4720,4
4733,4
4738,4
4741,4
4752,4
4757,4
4773,4
4775,4
4781,4
4790,4
4799,4
4808,4
4809,4
4812,4
4813,4
4821,4
4829,4
4830,4
4834,4
4835,4
4837,4
4838,4
4840,4
4880,4
4883,4
4891,4
4894,4
4905,4
4928,4
4966,4
4971,4
4975,4
4987,4
4997,4
5003,4
5024,4
5026,4
5028,4
5029,4
5041,4
5045,4
5052,4
5056,4
5057,4
5066,4
5068,4
5070,4
5076,4
5088,4
5092,4
5103,4
5114,4
5115,4
5123,4
5125,4
5128,4
5134,4
5144,4
5146,4
5151,4
5164,4
5170,4
5172,4
5174,4
5177,4
5193,4
5197,4
5208,4
5223,4
5226,4
5228,4
5236,4
5242,4
5244,4
5253,4
5256,4
5258,4
5259,4
5263,4
5271,4
5274,4
5281,4
5291,4
5296,4
5298,4
5299,4
5306,4
5307,4
5310,4
5323,4
5324,4
5326,4
5333,4
5336,4
5337,4
5341,4
5349,4
5366,4
5370,4
5382,4
5391,4
5397,4
5398,4
5413,4
5444,4
5472,4
5474,4
5512,4
5524,4
5535,4
5537,4
5557,4
5558,4
5576,4
5580,4
5608,4
5617,4
5618,4
5621,4
5627,4
5629,4
5638,4
5640,4
5641,4
5642,4
5651,4
5659,4
5660,4
5663,4
5670,4
5675,4
5677,4
5678,4
5704,4
5715,4
5732,4
5749,4
5750,4
5751,4
5753,4
5776,4
5778,4
5781,4
5783,4
5784,4
5785,4
5786,4
5790,4
5791,4
5794,4
5820,4
5822,4
5826,4
5832,4
5833,4
5862,4
5879,4
5885,4
5888,4
5891,4
5906,4
5908,4
5918,4
5927,4
5929,4
5934,4
5936,4
5937,4
5968,4
5974,4
5976,4
5983,4
6002,4
6005,4
6025,4
6029,4
6038,4
6057,4
6058,4
6062,4
6065,4
6074,4
6078,4
6098,4
6123,4
6147,4
6151,4
6152,4
6157,4
6158,4
6163,4
6167,4
6169,4
6170,4
6171,4
6173,4
6182,4
6189,4
6194,4
6217,4
6223,4
6224,4
6227,4
6228,4
6231,4
6233,4
6249,4
6252,4
6265,4
6269,4
6271,4
6274,4
6287,4
6292,4
6296,4
6298,4
6301,4
6302,4
6309,4
6318,4
6325,4
6327,4
6332,4
6334,4
6340,4
6353,4
6356,4
6359,4
6370,4
6377,4
6386,4
6402,4
6406,4
6409,4
6411,4
6419,4
6421,4
6427,4
6428,4
6434,4
6454,4
6457,4
6462,4
6477,4
6480,4
6490,4
6494,4
6495,4
6509,4
6510,4
6546,4
6561,4
6568,4
6569,4
6581,4
6582,4
6587,4
6593,4
6596,4
6603,4
6611,4
6646,4
6648,4
6666,4
6667,4
6695,4
6700,4
6704,4
6710,4
6722,4
6736,4
6751,4
6755,4
6768,4
6779,4
6780,4
6784,4
6793,4
6797,4
6799,4
6821,4
6826,4
6828,4
6837,4
6839,4
6852,4
6873,4
6875,4
6880,4
6895,4
6901,4
6902,4
6905,4
6909,4
6916,4
6928,4
6944,4
6949,4
6955,4
6957,4
6961,4
6962,4
6972,4
6973,4
7008,4
7011,4
7014,4
7017,4
7022,4
7024,4
7044,4
7056,4
7065,4
7072,4
7077,4
7078,4
7079,4
7081,4
7084,4
7095,4
7106,4
7119,4
7162,4
7202,4
7204,4
7205,4
7230,4
7235,4
7241,4
7247,4
7257,4
7273,4
7279,4
7298,4
7302,4
7303,4
7316,4
7329,4
7332,4
7334,4
7340,4
7344,4
7356,4
7364,4
7367,4
7368,4
7387,4
7390,4
7394,4
7401,4
7402,4
7412,4
7421,4
7423,4
7424,4
7435,4
7436,4
7438,4
7460,4
7461,4
7465,4
7467,4
7471,4
7487,4
7546,4
7547,4
7552,4
7557,4
7567,4
7569,4
7570,4
7572,4
7577,4
7583,4
7596,4
7599,4
7614,4
7619,4
7628,4
7639,4
7644,4
7648,4
7681,4
7683,4
7686,4
7690,4
7691,4
7695,4
7699,4
7705,4
7708,4
7717,4
7722,4
7749,4
7757,4
7758,4
7769,4
7786,4
7791,4
7804,4
7815,4
7817,4
7823,4
7826,4
7839,4
7841,4
7843,4
7852,4
7856,4
7857,4
7863,4
7876,4
7878,4
7891,4
7895,4
7907,4
7909,4
7916,4
7920,4
7921,4
7939,4
7940,4
7954,4
7958,4
7960,4
7968,4
7977,4
